Filename	Segment	WC	WPS	Sixltr	Dic	Pronoun	I	We	Self	You	Other	Negate	Assent	Article	Preps	Number	Affect	Posemo	Posfeel	Optim	Negemo	Anx	Anger	Sad	Cogmech	Cause	Insight	Discrep	Inhib	Tentat	Certain	Senses	See	Hear	Feel	Social	Comm	Othref	Friends	Family	Humans	Time	Past	Present	Future	Space	Up	Down	Incl	Excl	Motion	Occup	School	Job	Achieve	Leisure	Home	Sports	TV	Music	Money	Metaph	Relig	Death	Physcal	Body	Sexual	Eating	Sleep	Groom	Swear	Nonfl	Fillers	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
Sitzung 1 03D04K_03M09T_TalkTurns.docx	148	2	2.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	50.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	149	40	13.33	15.00	80.00	15.00	2.50	0.00	2.50	10.00	5.00	0.00	0.00	15.00	7.50	0.00	5.00	5.00	0.00	2.50	0.00	0.00	0.00	0.00	12.50	5.00	2.50	0.00	0.00	2.50	5.00	0.00	0.00	0.00	0.00	15.00	0.00	15.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	7.50	2.50	0.00	7.50	5.00	0.00	5.00	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	5.00	0.00	0.00	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	150	68	13.60	19.12	70.59	23.53	8.82	7.35	16.18	0.00	7.35	0.00	1.47	5.88	1.47	0.00	1.47	1.47	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	2.94	2.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.12	4.41	14.71	0.00	0.00	0.00	4.41	10.29	10.29	0.00	1.47	0.00	0.00	7.35	0.00	0.00	2.94	1.47	0.00	1.47	0.00	0.00	0.00	0.00	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	7.35	10.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	151	7	3.50	14.29	85.71	28.57	0.00	0.00	0.00	14.29	14.29	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42.86	14.29	28.57	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.57	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	152	39	9.75	15.38	84.62	15.38	7.69	5.13	12.82	0.00	2.56	7.69	5.13	0.00	7.69	0.00	5.13	5.13	0.00	2.56	0.00	0.00	0.00	0.00	15.38	0.00	0.00	2.56	0.00	10.26	2.56	0.00	0.00	0.00	0.00	12.82	5.13	7.69	0.00	0.00	0.00	10.26	7.69	7.69	0.00	5.13	0.00	0.00	7.69	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.51	10.26	10.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	153	27	9.00	22.22	74.07	18.52	0.00	0.00	0.00	11.11	0.00	0.00	0.00	7.41	3.70	0.00	3.70	3.70	0.00	0.00	0.00	0.00	0.00	0.00	22.22	7.41	3.70	3.70	0.00	7.41	0.00	0.00	0.00	0.00	0.00	22.22	3.70	18.52	0.00	0.00	0.00	0.00	11.11	11.11	0.00	11.11	0.00	0.00	3.70	11.11	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	7.41	11.11	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	154	84	16.80	19.05	76.19	9.52	5.95	2.38	8.33	0.00	1.19	1.19	2.38	11.90	4.76	1.19	5.95	4.76	0.00	0.00	1.19	0.00	0.00	1.19	8.33	0.00	2.38	0.00	0.00	1.19	5.95	1.19	0.00	0.00	0.00	8.33	1.19	5.95	0.00	0.00	2.38	5.95	8.33	4.76	0.00	3.57	2.38	0.00	9.52	0.00	0.00	7.14	4.76	0.00	2.38	1.19	1.19	0.00	0.00	0.00	1.19	0.00	0.00	0.00	3.57	0.00	0.00	2.38	0.00	1.19	0.00	0.00	0.00	15.48	5.95	9.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	155	48	12.00	8.33	64.58	8.33	4.17	0.00	4.17	0.00	4.17	4.17	0.00	6.25	10.42	0.00	4.17	4.17	2.08	0.00	0.00	0.00	0.00	0.00	10.42	4.17	4.17	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	4.17	0.00	4.17	0.00	0.00	0.00	0.00	6.25	6.25	2.08	18.75	0.00	2.08	4.17	6.25	0.00	0.00	0.00	0.00	0.00	2.08	2.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	0.00	2.08	0.00	0.00	0.00	16.67	8.33	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	156	30	10.00	6.67	83.33	13.33	10.00	0.00	10.00	0.00	0.00	0.00	10.00	13.33	0.00	0.00	10.00	6.67	0.00	0.00	3.33	0.00	0.00	3.33	16.67	0.00	3.33	6.67	0.00	3.33	3.33	0.00	0.00	0.00	0.00	3.33	0.00	3.33	0.00	0.00	0.00	10.00	13.33	6.67	0.00	0.00	0.00	0.00	0.00	6.67	0.00	3.33	0.00	0.00	3.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	23.33	10.00	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	157	20	6.67	40.00	75.00	5.00	0.00	0.00	0.00	5.00	0.00	10.00	5.00	0.00	10.00	0.00	10.00	5.00	0.00	0.00	5.00	0.00	0.00	5.00	15.00	0.00	0.00	5.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	15.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	5.00	10.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	158	80	13.33	12.50	68.75	13.75	12.50	1.25	13.75	0.00	0.00	3.75	0.00	3.75	2.50	0.00	5.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	7.50	1.25	1.25	0.00	0.00	3.75	1.25	0.00	0.00	0.00	0.00	10.00	1.25	2.50	2.50	0.00	5.00	1.25	3.75	8.75	2.50	2.50	0.00	0.00	8.75	1.25	0.00	5.00	2.50	2.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.25	6.25	3.75	0.00	0.00	1.25	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	159	7	7.00	14.29	42.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	160	8	4.00	50.00	87.50	12.50	12.50	0.00	12.50	0.00	0.00	0.00	0.00	12.50	0.00	0.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	12.50	0.00	0.00	12.50	0.00	0.00	0.00	0.00	0.00	12.50	25.00	0.00	0.00	0.00	0.00	0.00	12.50	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	50.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	161	19	6.33	15.79	73.68	10.53	0.00	0.00	0.00	5.26	5.26	0.00	10.53	0.00	0.00	0.00	21.05	21.05	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	15.79	5.26	10.53	0.00	0.00	0.00	5.26	0.00	5.26	0.00	0.00	0.00	0.00	0.00	5.26	0.00	15.79	5.26	5.26	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.32	15.79	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	162	13	6.50	30.77	69.23	15.38	15.38	0.00	15.38	0.00	0.00	0.00	7.69	7.69	0.00	0.00	7.69	7.69	0.00	7.69	0.00	0.00	0.00	0.00	15.38	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	7.69	0.00	15.38	0.00	0.00	0.00	0.00	7.69	0.00	7.69	23.08	7.69	7.69	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.46	15.38	23.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	163	6	6.00	16.67	100.00	16.67	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	16.67	0.00	0.00	16.67	0.00	0.00	0.00	0.00	33.33	16.67	16.67	0.00	0.00	0.00	16.67	0.00	16.67	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	164	13	13.00	23.08	84.62	0.00	0.00	0.00	0.00	0.00	0.00	7.69	15.38	15.38	0.00	7.69	15.38	15.38	0.00	0.00	0.00	0.00	0.00	0.00	23.08	0.00	7.69	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	7.69	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	7.69	15.38	0.00	15.38	0.00	0.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	38.46	7.69	30.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	165	23	11.50	8.70	73.91	8.70	4.35	4.35	8.70	0.00	0.00	4.35	4.35	4.35	4.35	0.00	8.70	8.70	0.00	4.35	0.00	0.00	0.00	0.00	13.04	4.35	4.35	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	8.70	0.00	4.35	0.00	0.00	4.35	13.04	4.35	8.70	0.00	8.70	0.00	0.00	0.00	4.35	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.35	4.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.43	4.35	21.74	0.00	0.00	4.35	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	166	11	11.00	9.09	81.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	27.27	0.00	0.00	18.18	18.18	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.27	9.09	18.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	167	14	7.00	14.29	71.43	14.29	0.00	7.14	7.14	7.14	0.00	0.00	0.00	7.14	7.14	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	21.43	0.00	7.14	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	21.43	0.00	21.43	0.00	0.00	0.00	0.00	7.14	7.14	7.14	7.14	7.14	0.00	0.00	0.00	0.00	7.14	0.00	0.00	7.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	168	5	2.50	20.00	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	60.00	40.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	169	115	19.17	12.17	72.17	14.78	6.09	0.87	6.96	6.09	1.74	1.74	2.61	6.09	4.35	0.87	3.48	2.61	0.00	0.00	0.87	0.00	0.00	0.00	7.83	1.74	1.74	2.61	0.00	0.87	0.87	0.87	0.00	0.00	0.00	10.43	1.74	8.70	0.00	0.00	0.00	6.09	5.22	7.83	0.00	4.35	0.00	0.00	11.30	2.61	1.74	1.74	0.00	0.00	1.74	1.74	0.00	1.74	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00	0.00	1.74	0.00	0.00	0.00	0.00	0.00	12.17	5.22	6.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	170	52	17.33	17.31	76.92	19.23	17.31	0.00	17.31	0.00	1.92	3.85	1.92	5.77	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	5.77	1.92	0.00	0.00	0.00	1.92	0.00	0.00	0.00	7.69	3.85	1.92	0.00	0.00	1.92	1.92	0.00	11.54	1.92	3.85	0.00	0.00	9.62	3.85	0.00	9.62	1.92	5.77	1.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.92	0.00	0.00	1.92	0.00	0.00	0.00	0.00	0.00	19.23	5.77	13.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	171	74	14.80	12.16	64.86	4.05	1.35	0.00	1.35	0.00	2.70	2.70	5.41	17.57	4.05	4.05	1.35	1.35	0.00	0.00	0.00	0.00	0.00	0.00	5.41	0.00	1.35	0.00	0.00	2.70	1.35	1.35	0.00	0.00	0.00	4.05	1.35	2.70	0.00	0.00	0.00	1.35	2.70	10.81	0.00	2.70	0.00	0.00	6.76	0.00	0.00	1.35	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	18.92	6.76	12.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	172	4	4.00	0.00	75.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	173	27	6.75	18.52	74.07	14.81	3.70	0.00	3.70	0.00	11.11	11.11	0.00	0.00	0.00	7.41	3.70	3.70	0.00	3.70	0.00	0.00	0.00	0.00	14.81	0.00	7.41	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	11.11	0.00	0.00	0.00	3.70	11.11	7.41	0.00	0.00	0.00	0.00	0.00	7.41	0.00	3.70	0.00	0.00	3.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	22.22	14.81	7.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	174	5	2.50	0.00	80.00	20.00	20.00	0.00	20.00	0.00	0.00	0.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	175	3	3.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	176	6	6.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	16.67	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	177	2	2.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	50.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	178	1	1.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	179	3	3.00	0.00	66.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	180	1	1.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	181	5	2.50	20.00	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40.00	40.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	182	4	4.00	25.00	100.00	25.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	25.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	183	62	12.40	16.13	66.13	8.06	4.84	0.00	4.84	0.00	1.61	0.00	3.23	6.45	6.45	0.00	3.23	3.23	0.00	0.00	0.00	0.00	0.00	0.00	20.97	1.61	0.00	4.84	0.00	4.84	9.68	1.61	0.00	0.00	0.00	6.45	1.61	4.84	0.00	1.61	0.00	3.23	4.84	6.45	0.00	4.84	0.00	0.00	8.06	4.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	1.61	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	25.81	8.06	17.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
Sitzung 1 03D04K_03M09T_TalkTurns.docx	184	1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
